date,sku,units-sold
3-26-2017,88f4fbd642b69fac,158
3-27-2017,34b56ab7,427
3-28-2017,1cc77eae72,200
3-29-2017,1cc77eae72,135
3-30-2017,88f4fbd642b69fac,83
3-31-2017,34b56ab7,202
4-1-2017,34b56ab7,383
4-2-2017,34b56ab7,453
4-3-2017,1cc77eae72,157
4-4-2017,34b56ab7,330
4-5-2017,88f4fbd642b69fac,92
4-6-2017,1cc77eae72,210
4-7-2017,1cc77eae72,58
4-8-2017,1cc77eae72,466
4-9-2017,1cc77eae72,487
4-10-2017,88f4fbd642b69fac,411
4-11-2017,34b56ab7,135
4-12-2017,34b56ab7,354
4-13-2017,1cc77eae72,91
4-14-2017,34b56ab7,408
4-15-2017,34b56ab7,411
4-16-2017,34b56ab7,94
4-17-2017,1cc77eae72,153
4-18-2017,34b56ab7,346
4-19-2017,88f4fbd642b69fac,134
4-20-2017,34b56ab7,193
4-21-2017,34b56ab7,116
4-22-2017,1cc77eae72,368
4-23-2017,88f4fbd642b69fac,222
4-24-2017,1cc77eae72,214
4-25-2017,0444e582,481
4-26-2017,1cc77eae72,68
4-27-2017,3e080b,253
4-28-2017,1cc77eae72,224
4-29-2017,1cc77eae72,298
4-30-2017,34b56ab7,303
5-1-2017,88f4fbd642b69fac,423
5-2-2017,34b56ab7,396
5-3-2017,34b56ab7,143
5-4-2017,88f4fbd642b69fac,199
5-5-2017,1cc77eae72,439
5-6-2017,3e080b,273
5-7-2017,1cc77eae72,259
5-8-2017,1cc77eae72,351
5-9-2017,34b56ab7,476
5-10-2017,34b56ab7,313
5-11-2017,34b56ab7,415
5-12-2017,0444e582,472
5-13-2017,88f4fbd642b69fac,129
5-14-2017,34b56ab7,196
5-15-2017,34b56ab7,394
5-16-2017,1cc77eae72,246
5-17-2017,34b56ab7,169
5-18-2017,34b56ab7,185
5-19-2017,88f4fbd642b69fac,153
5-20-2017,34b56ab7,114
5-21-2017,88f4fbd642b69fac,320
5-22-2017,1cc77eae72,475
5-23-2017,34b56ab7,356
5-24-2017,1cc77eae72,417
5-25-2017,3e080b,180
5-26-2017,88f4fbd642b69fac,190
5-27-2017,1cc77eae72,62
5-28-2017,34b56ab7,384
5-29-2017,1cc77eae72,326
5-30-2017,34b56ab7,483
5-31-2017,88f4fbd642b69fac,376
6-1-2017,34b56ab7,79
6-2-2017,34b56ab7,325
6-3-2017,3e080b,180
6-4-2017,0444e582,191
6-5-2017,88f4fbd642b69fac,350
6-6-2017,0444e582,71
6-7-2017,34b56ab7,435
6-8-2017,34b56ab7,435
6-9-2017,1cc77eae72,437
6-10-2017,88f4fbd642b69fac,351
6-11-2017,34b56ab7,293
6-12-2017,1cc77eae72,150
6-13-2017,1cc77eae72,296
6-14-2017,1cc77eae72,56
6-15-2017,88f4fbd642b69fac,479
6-16-2017,34b56ab7,350
6-17-2017,1cc77eae72,487
6-18-2017,3e080b,363
6-19-2017,34b56ab7,300
6-20-2017,34b56ab7,206
6-21-2017,34b56ab7,73
6-22-2017,0444e582,264
6-23-2017,3e080b,364
6-24-2017,88f4fbd642b69fac,142
6-25-2017,88f4fbd642b69fac,327
6-26-2017,88f4fbd642b69fac,370
6-27-2017,1cc77eae72,323
6-28-2017,88f4fbd642b69fac,225
6-29-2017,3e080b,406
6-30-2017,34b56ab7,288
7-1-2017,88f4fbd642b69fac,51
7-2-2017,88f4fbd642b69fac,182
7-3-2017,88f4fbd642b69fac,378
7-4-2017,88f4fbd642b69fac,352
7-5-2017,88f4fbd642b69fac,360
7-6-2017,88f4fbd642b69fac,199
7-7-2017,1cc77eae72,339
7-8-2017,1cc77eae72,130
7-9-2017,1cc77eae72,76
7-10-2017,88f4fbd642b69fac,60
7-11-2017,0444e582,485
7-12-2017,34b56ab7,462
7-13-2017,1cc77eae72,343
7-14-2017,1cc77eae72,287
7-15-2017,88f4fbd642b69fac,500
7-16-2017,1cc77eae72,489
7-17-2017,1cc77eae72,213
7-18-2017,34b56ab7,452
7-19-2017,1cc77eae72,213
7-20-2017,1cc77eae72,308
7-21-2017,34b56ab7,329
7-22-2017,2b5eba53a32699,322
7-23-2017,1cc77eae72,132
7-24-2017,1cc77eae72,413
7-25-2017,34b56ab7,362
7-26-2017,1cc77eae72,255
7-27-2017,34b56ab7,401
7-28-2017,1cc77eae72,335
7-29-2017,34b56ab7,218
7-30-2017,88f4fbd642b69fac,385
7-31-2017,1cc77eae72,401
8-1-2017,88f4fbd642b69fac,297
8-2-2017,88f4fbd642b69fac,127
8-3-2017,88f4fbd642b69fac,463
8-4-2017,34b56ab7,108
8-5-2017,0444e582,403
8-6-2017,88f4fbd642b69fac,459
8-7-2017,3e080b,277
8-8-2017,0444e582,279
8-9-2017,88f4fbd642b69fac,180
8-10-2017,1cc77eae72,213
8-11-2017,88f4fbd642b69fac,173
8-12-2017,34b56ab7,132
8-13-2017,3e080b,374
8-14-2017,88f4fbd642b69fac,117
8-15-2017,88f4fbd642b69fac,126
8-16-2017,34b56ab7,74
8-17-2017,88f4fbd642b69fac,214
8-18-2017,1cc77eae72,382
8-19-2017,88f4fbd642b69fac,106
8-20-2017,1cc77eae72,238
8-21-2017,1cc77eae72,101
8-22-2017,34b56ab7,430
8-23-2017,88f4fbd642b69fac,399
8-24-2017,88f4fbd642b69fac,264
8-25-2017,34b56ab7,486
8-26-2017,34b56ab7,394
8-27-2017,88f4fbd642b69fac,268
8-28-2017,34b56ab7,125
8-29-2017,1cc77eae72,221
8-30-2017,1cc77eae72,302
8-31-2017,1cc77eae72,132
9-1-2017,88f4fbd642b69fac,93
9-2-2017,34b56ab7,327
9-3-2017,0444e582,322
9-4-2017,88f4fbd642b69fac,177
9-5-2017,2b5eba53a32699,221
9-6-2017,88f4fbd642b69fac,70
9-7-2017,88f4fbd642b69fac,339
9-8-2017,0444e582,210
9-9-2017,1cc77eae72,224
9-10-2017,34b56ab7,277
9-11-2017,1cc77eae72,173
9-12-2017,1cc77eae72,310
9-13-2017,1cc77eae72,393
9-14-2017,34b56ab7,120
9-15-2017,1cc77eae72,114
9-16-2017,0444e582,260
9-17-2017,0444e582,99
9-18-2017,88f4fbd642b69fac,416
9-19-2017,1cc77eae72,374
9-20-2017,34b56ab7,177
9-21-2017,34b56ab7,64
9-22-2017,88f4fbd642b69fac,163
9-23-2017,1cc77eae72,267
9-24-2017,88f4fbd642b69fac,275
9-25-2017,1cc77eae72,495
9-26-2017,88f4fbd642b69fac,444
9-27-2017,1cc77eae72,489
9-28-2017,88f4fbd642b69fac,91
9-29-2017,1cc77eae72,313
9-30-2017,88f4fbd642b69fac,240
10-1-2017,88f4fbd642b69fac,238
10-2-2017,34b56ab7,437
10-3-2017,34b56ab7,115
10-4-2017,88f4fbd642b69fac,140
10-5-2017,88f4fbd642b69fac,110
10-6-2017,1cc77eae72,73
10-7-2017,88f4fbd642b69fac,286
10-8-2017,88f4fbd642b69fac,226
10-9-2017,1cc77eae72,243
10-10-2017,88f4fbd642b69fac,283
10-11-2017,34b56ab7,316
10-12-2017,88f4fbd642b69fac,149
10-13-2017,34b56ab7,475
10-14-2017,1cc77eae72,61
10-15-2017,34b56ab7,396
10-16-2017,1cc77eae72,430
10-17-2017,2b5eba53a32699,482
10-18-2017,88f4fbd642b69fac,150
10-19-2017,34b56ab7,113
10-20-2017,34b56ab7,368
10-21-2017,88f4fbd642b69fac,395
10-22-2017,1cc77eae72,154
10-23-2017,88f4fbd642b69fac,427
10-24-2017,34b56ab7,394
10-25-2017,3e080b,94
10-26-2017,1cc77eae72,492
10-27-2017,34b56ab7,369
10-28-2017,88f4fbd642b69fac,212
10-29-2017,34b56ab7,244
10-30-2017,2b5eba53a32699,165
10-31-2017,34b56ab7,226
11-1-2017,1cc77eae72,73
11-2-2017,88f4fbd642b69fac,259
11-3-2017,88f4fbd642b69fac,221
11-4-2017,0444e582,90
11-5-2017,3e080b,419
11-6-2017,1cc77eae72,432
11-7-2017,34b56ab7,155
11-8-2017,88f4fbd642b69fac,491
11-9-2017,34b56ab7,445
11-10-2017,34b56ab7,425
11-11-2017,88f4fbd642b69fac,279
11-12-2017,34b56ab7,141
11-13-2017,34b56ab7,486
11-14-2017,34b56ab7,212
11-15-2017,88f4fbd642b69fac,411
11-16-2017,88f4fbd642b69fac,283
11-17-2017,88f4fbd642b69fac,271
11-18-2017,1cc77eae72,346
11-19-2017,1cc77eae72,417
11-20-2017,34b56ab7,343
11-21-2017,34b56ab7,257
11-22-2017,88f4fbd642b69fac,492
11-23-2017,34b56ab7,167
11-24-2017,34b56ab7,99
11-25-2017,1cc77eae72,386
11-26-2017,88f4fbd642b69fac,458
11-27-2017,1cc77eae72,242
11-28-2017,1cc77eae72,265
11-29-2017,1cc77eae72,128
11-30-2017,0444e582,288
12-1-2017,34b56ab7,358
12-2-2017,1cc77eae72,274
12-3-2017,1cc77eae72,260
12-4-2017,88f4fbd642b69fac,323
12-5-2017,88f4fbd642b69fac,372
12-6-2017,1cc77eae72,437
12-7-2017,1cc77eae72,342
12-8-2017,1cc77eae72,209
12-9-2017,2b5eba53a32699,381
12-10-2017,88f4fbd642b69fac,463
12-11-2017,1cc77eae72,301
12-12-2017,1cc77eae72,365
12-13-2017,34b56ab7,141
12-14-2017,88f4fbd642b69fac,219
12-15-2017,1cc77eae72,183
12-16-2017,88f4fbd642b69fac,273
12-17-2017,1cc77eae72,242
12-18-2017,1cc77eae72,441
12-19-2017,34b56ab7,477
12-20-2017,88f4fbd642b69fac,340
12-21-2017,88f4fbd642b69fac,179
12-22-2017,34b56ab7,417
12-23-2017,1cc77eae72,304
12-24-2017,88f4fbd642b69fac,247
12-25-2017,1cc77eae72,362
12-26-2017,88f4fbd642b69fac,200
12-27-2017,0444e582,153
12-28-2017,1cc77eae72,118
12-29-2017,1cc77eae72,241
12-30-2017,34b56ab7,300
12-31-2017,1cc77eae72,409
1-1-2018,88f4fbd642b69fac,421
1-2-2018,34b56ab7,210
1-3-2018,34b56ab7,365
1-4-2018,88f4fbd642b69fac,425
1-5-2018,34b56ab7,253
1-6-2018,88f4fbd642b69fac,498
1-7-2018,34b56ab7,417
1-8-2018,3e080b,283
1-9-2018,1cc77eae72,423
1-10-2018,88f4fbd642b69fac,455
1-11-2018,34b56ab7,83
1-12-2018,1cc77eae72,126
1-13-2018,3e080b,363
1-14-2018,34b56ab7,305
1-15-2018,1cc77eae72,280
1-16-2018,88f4fbd642b69fac,307
1-17-2018,88f4fbd642b69fac,372
1-18-2018,34b56ab7,235
1-19-2018,1cc77eae72,326
1-20-2018,88f4fbd642b69fac,253
1-21-2018,88f4fbd642b69fac,61
1-22-2018,34b56ab7,149
1-23-2018,34b56ab7,409
1-24-2018,3e080b,212
1-25-2018,34b56ab7,80
1-26-2018,34b56ab7,158
1-27-2018,1cc77eae72,75
1-28-2018,88f4fbd642b69fac,119
1-29-2018,88f4fbd642b69fac,349
1-30-2018,1cc77eae72,218
1-31-2018,1cc77eae72,66
2-1-2018,3e080b,122
2-2-2018,88f4fbd642b69fac,428
2-3-2018,1cc77eae72,461
2-4-2018,88f4fbd642b69fac,351
2-5-2018,3e080b,467
2-6-2018,88f4fbd642b69fac,355
2-7-2018,1cc77eae72,72
2-8-2018,88f4fbd642b69fac,292
2-9-2018,1cc77eae72,441
2-10-2018,2b5eba53a32699,313
2-11-2018,1cc77eae72,475
2-12-2018,34b56ab7,89
2-13-2018,34b56ab7,315
2-14-2018,88f4fbd642b69fac,269
2-15-2018,3e080b,396
2-16-2018,88f4fbd642b69fac,432
2-17-2018,1cc77eae72,267
2-18-2018,34b56ab7,156
2-19-2018,88f4fbd642b69fac,427
2-20-2018,88f4fbd642b69fac,312
2-21-2018,1cc77eae72,256
2-22-2018,1cc77eae72,73
2-23-2018,1cc77eae72,173
2-24-2018,1cc77eae72,239
2-25-2018,88f4fbd642b69fac,331
2-26-2018,88f4fbd642b69fac,436
2-27-2018,34b56ab7,325
2-28-2018,1cc77eae72,430
3-1-2018,1cc77eae72,137
3-2-2018,88f4fbd642b69fac,426
3-3-2018,1cc77eae72,235
3-4-2018,34b56ab7,468
3-5-2018,1cc77eae72,406
3-6-2018,34b56ab7,203
3-7-2018,34b56ab7,221
3-8-2018,2b5eba53a32699,379
3-9-2018,34b56ab7,359
3-10-2018,3e080b,246
3-11-2018,1cc77eae72,204
3-12-2018,34b56ab7,292
3-13-2018,34b56ab7,297
3-14-2018,1cc77eae72,159
3-15-2018,88f4fbd642b69fac,253
3-16-2018,34b56ab7,342
3-17-2018,88f4fbd642b69fac,378
3-18-2018,34b56ab7,179
3-19-2018,34b56ab7,244
3-20-2018,88f4fbd642b69fac,136
3-21-2018,1cc77eae72,429
3-22-2018,3e080b,281
3-23-2018,34b56ab7,317
3-24-2018,1cc77eae72,374
3-25-2018,0444e582,90
3-26-2018,88f4fbd642b69fac,317
3-27-2018,1cc77eae72,407
3-28-2018,34b56ab7,459
3-29-2018,88f4fbd642b69fac,109
3-30-2018,1cc77eae72,390
3-31-2018,0444e582,93
4-1-2018,34b56ab7,200
4-2-2018,1cc77eae72,485
4-3-2018,1cc77eae72,217
4-4-2018,1cc77eae72,245
4-5-2018,34b56ab7,397
4-6-2018,1cc77eae72,364
4-7-2018,88f4fbd642b69fac,138
4-8-2018,34b56ab7,241
4-9-2018,34b56ab7,432
4-10-2018,1cc77eae72,174
4-11-2018,88f4fbd642b69fac,188
4-12-2018,2b5eba53a32699,115
4-13-2018,88f4fbd642b69fac,466
4-14-2018,88f4fbd642b69fac,97
4-15-2018,34b56ab7,107
4-16-2018,1cc77eae72,218
4-17-2018,1cc77eae72,102
4-18-2018,1cc77eae72,468
4-19-2018,1cc77eae72,279
4-20-2018,88f4fbd642b69fac,144
4-21-2018,1cc77eae72,436
4-22-2018,34b56ab7,381
4-23-2018,34b56ab7,494
4-24-2018,1cc77eae72,284
4-25-2018,1cc77eae72,358
4-26-2018,1cc77eae72,53
4-27-2018,34b56ab7,436
4-28-2018,88f4fbd642b69fac,258
4-29-2018,88f4fbd642b69fac,304
4-30-2018,88f4fbd642b69fac,361
5-1-2018,34b56ab7,434
5-2-2018,1cc77eae72,251
5-3-2018,88f4fbd642b69fac,134
5-4-2018,1cc77eae72,489
5-5-2018,1cc77eae72,108
5-6-2018,88f4fbd642b69fac,144
5-7-2018,0444e582,181
5-8-2018,1cc77eae72,389
5-9-2018,1cc77eae72,231
5-10-2018,88f4fbd642b69fac,287
5-11-2018,1cc77eae72,149
5-12-2018,1cc77eae72,421
5-13-2018,88f4fbd642b69fac,146
5-14-2018,34b56ab7,420
5-15-2018,88f4fbd642b69fac,477
5-16-2018,3e080b,198
5-17-2018,1cc77eae72,437
5-18-2018,88f4fbd642b69fac,141
5-19-2018,34b56ab7,218
5-20-2018,1cc77eae72,418
5-21-2018,1cc77eae72,152
5-22-2018,34b56ab7,350
5-23-2018,1cc77eae72,280
5-24-2018,1cc77eae72,109
5-25-2018,88f4fbd642b69fac,275
5-26-2018,88f4fbd642b69fac,445
5-27-2018,1cc77eae72,98
5-28-2018,34b56ab7,263
5-29-2018,1cc77eae72,418
5-30-2018,88f4fbd642b69fac,77
5-31-2018,88f4fbd642b69fac,379
6-1-2018,34b56ab7,137
6-2-2018,34b56ab7,294
6-3-2018,1cc77eae72,420
6-4-2018,34b56ab7,410
6-5-2018,3e080b,90
6-6-2018,3e080b,95
6-7-2018,34b56ab7,156
6-8-2018,34b56ab7,397
6-9-2018,88f4fbd642b69fac,427
6-10-2018,34b56ab7,169
6-11-2018,1cc77eae72,378
6-12-2018,1cc77eae72,172
6-13-2018,88f4fbd642b69fac,373
6-14-2018,1cc77eae72,405
6-15-2018,1cc77eae72,418
6-16-2018,88f4fbd642b69fac,231
6-17-2018,0444e582,121
6-18-2018,34b56ab7,413
6-19-2018,34b56ab7,435
6-20-2018,88f4fbd642b69fac,54
6-21-2018,34b56ab7,477
6-22-2018,34b56ab7,468
6-23-2018,34b56ab7,269
6-24-2018,34b56ab7,415
6-25-2018,1cc77eae72,250
6-26-2018,1cc77eae72,484
6-27-2018,34b56ab7,293
6-28-2018,1cc77eae72,385
6-29-2018,34b56ab7,364
6-30-2018,34b56ab7,493
7-1-2018,34b56ab7,351
7-2-2018,1cc77eae72,247
7-3-2018,3e080b,96
7-4-2018,0444e582,410
7-5-2018,34b56ab7,145
7-6-2018,34b56ab7,247
7-7-2018,1cc77eae72,202
7-8-2018,1cc77eae72,215
7-9-2018,88f4fbd642b69fac,467
7-10-2018,1cc77eae72,408
7-11-2018,1cc77eae72,211
7-12-2018,88f4fbd642b69fac,342
7-13-2018,1cc77eae72,210
7-14-2018,88f4fbd642b69fac,465
7-15-2018,34b56ab7,65
7-16-2018,34b56ab7,483
7-17-2018,34b56ab7,154
7-18-2018,88f4fbd642b69fac,298
7-19-2018,34b56ab7,227
7-20-2018,34b56ab7,108
7-21-2018,2b5eba53a32699,418
7-22-2018,34b56ab7,351
7-23-2018,34b56ab7,323
7-24-2018,34b56ab7,376
7-25-2018,1cc77eae72,300
7-26-2018,88f4fbd642b69fac,461
7-27-2018,88f4fbd642b69fac,299
7-28-2018,88f4fbd642b69fac,148
7-29-2018,1cc77eae72,92
7-30-2018,34b56ab7,398
7-31-2018,34b56ab7,496
8-1-2018,1cc77eae72,156
8-2-2018,34b56ab7,400
8-3-2018,3e080b,109
8-4-2018,88f4fbd642b69fac,190
8-5-2018,34b56ab7,492
8-6-2018,3e080b,386
8-7-2018,0444e582,192
8-8-2018,88f4fbd642b69fac,64
8-9-2018,88f4fbd642b69fac,467
8-10-2018,34b56ab7,482
8-11-2018,34b56ab7,450
8-12-2018,88f4fbd642b69fac,466
8-13-2018,1cc77eae72,58
8-14-2018,34b56ab7,445
8-15-2018,34b56ab7,140
8-16-2018,88f4fbd642b69fac,130
8-17-2018,88f4fbd642b69fac,98
8-18-2018,88f4fbd642b69fac,449
8-19-2018,88f4fbd642b69fac,260
8-20-2018,88f4fbd642b69fac,239
8-21-2018,88f4fbd642b69fac,271
8-22-2018,34b56ab7,386
8-23-2018,1cc77eae72,452
8-24-2018,34b56ab7,381
8-25-2018,88f4fbd642b69fac,114
8-26-2018,34b56ab7,347
8-27-2018,34b56ab7,274
8-28-2018,1cc77eae72,71
8-29-2018,34b56ab7,255
8-30-2018,88f4fbd642b69fac,208
8-31-2018,1cc77eae72,291
9-1-2018,1cc77eae72,198
9-2-2018,88f4fbd642b69fac,132
9-3-2018,88f4fbd642b69fac,191
9-4-2018,1cc77eae72,471
9-5-2018,34b56ab7,208
9-6-2018,88f4fbd642b69fac,79
9-7-2018,1cc77eae72,244
9-8-2018,34b56ab7,174
9-9-2018,0444e582,285
9-10-2018,2b5eba53a32699,328
9-11-2018,34b56ab7,236
9-12-2018,34b56ab7,211
9-13-2018,88f4fbd642b69fac,420
9-14-2018,3e080b,182
9-15-2018,34b56ab7,52
9-16-2018,1cc77eae72,437
9-17-2018,88f4fbd642b69fac,315
9-18-2018,2b5eba53a32699,407
9-19-2018,88f4fbd642b69fac,386
9-20-2018,88f4fbd642b69fac,263
9-21-2018,1cc77eae72,213
9-22-2018,2b5eba53a32699,137
9-23-2018,88f4fbd642b69fac,244
9-24-2018,34b56ab7,450
9-25-2018,34b56ab7,251
9-26-2018,1cc77eae72,114
9-27-2018,34b56ab7,434
9-28-2018,3e080b,249
9-29-2018,1cc77eae72,182
9-30-2018,1cc77eae72,309
10-1-2018,2b5eba53a32699,441
10-2-2018,88f4fbd642b69fac,263
10-3-2018,34b56ab7,322
10-4-2018,1cc77eae72,334
10-5-2018,88f4fbd642b69fac,62
10-6-2018,88f4fbd642b69fac,489
10-7-2018,1cc77eae72,206
10-8-2018,1cc77eae72,407
10-9-2018,34b56ab7,237
10-10-2018,34b56ab7,216
10-11-2018,34b56ab7,115
10-12-2018,88f4fbd642b69fac,458
10-13-2018,88f4fbd642b69fac,283
10-14-2018,1cc77eae72,436
10-15-2018,1cc77eae72,449
10-16-2018,1cc77eae72,191
10-17-2018,88f4fbd642b69fac,292
10-18-2018,34b56ab7,368
10-19-2018,34b56ab7,277
10-20-2018,88f4fbd642b69fac,385
10-21-2018,34b56ab7,464
10-22-2018,34b56ab7,355
10-23-2018,34b56ab7,335
10-24-2018,1cc77eae72,114
10-25-2018,1cc77eae72,409
10-26-2018,34b56ab7,56
10-27-2018,34b56ab7,263
10-28-2018,34b56ab7,415
10-29-2018,88f4fbd642b69fac,483
10-30-2018,34b56ab7,347
10-31-2018,34b56ab7,406
11-1-2018,1cc77eae72,313
11-2-2018,1cc77eae72,201
11-3-2018,34b56ab7,126
11-4-2018,88f4fbd642b69fac,413
11-5-2018,1cc77eae72,372
11-6-2018,34b56ab7,449
11-7-2018,1cc77eae72,107
11-8-2018,0444e582,417
11-9-2018,2b5eba53a32699,265
11-10-2018,0444e582,201
11-11-2018,34b56ab7,66
11-12-2018,1cc77eae72,488
11-13-2018,88f4fbd642b69fac,97
11-14-2018,88f4fbd642b69fac,292
11-15-2018,34b56ab7,193
11-16-2018,88f4fbd642b69fac,366
11-17-2018,88f4fbd642b69fac,113
11-18-2018,1cc77eae72,138
11-19-2018,1cc77eae72,454
11-20-2018,1cc77eae72,173
11-21-2018,34b56ab7,461
11-22-2018,0444e582,96
11-23-2018,3e080b,272
11-24-2018,1cc77eae72,403
11-25-2018,88f4fbd642b69fac,455
11-26-2018,3e080b,84
11-27-2018,1cc77eae72,484
11-28-2018,88f4fbd642b69fac,267
11-29-2018,88f4fbd642b69fac,178
11-30-2018,1cc77eae72,171
12-1-2018,34b56ab7,94
12-2-2018,1cc77eae72,50
12-3-2018,34b56ab7,213
12-4-2018,3e080b,425
12-5-2018,1cc77eae72,444
12-6-2018,88f4fbd642b69fac,488
12-7-2018,3e080b,469
12-8-2018,88f4fbd642b69fac,492
12-9-2018,34b56ab7,323
12-10-2018,34b56ab7,90
12-11-2018,1cc77eae72,96
12-12-2018,3e080b,245
12-13-2018,3e080b,54
12-14-2018,34b56ab7,159
12-15-2018,1cc77eae72,109
12-16-2018,88f4fbd642b69fac,429
12-17-2018,88f4fbd642b69fac,53
12-18-2018,2b5eba53a32699,489
12-19-2018,34b56ab7,81
12-20-2018,1cc77eae72,276
12-21-2018,88f4fbd642b69fac,210
12-22-2018,88f4fbd642b69fac,103
12-23-2018,1cc77eae72,487
12-24-2018,34b56ab7,440
12-25-2018,3e080b,481
12-26-2018,3e080b,65
12-27-2018,88f4fbd642b69fac,469
12-28-2018,1cc77eae72,194
12-29-2018,88f4fbd642b69fac,169
12-30-2018,88f4fbd642b69fac,263
12-31-2018,88f4fbd642b69fac,135
1-1-2019,1cc77eae72,490
1-2-2019,88f4fbd642b69fac,441
1-3-2019,1cc77eae72,247
1-4-2019,2b5eba53a32699,482
1-5-2019,88f4fbd642b69fac,489
1-6-2019,1cc77eae72,293
1-7-2019,34b56ab7,112
1-8-2019,34b56ab7,160
1-9-2019,34b56ab7,212
1-10-2019,34b56ab7,405
1-11-2019,1cc77eae72,270
1-12-2019,1cc77eae72,387
1-13-2019,2b5eba53a32699,265
1-14-2019,3e080b,446
1-15-2019,1cc77eae72,261
1-16-2019,1cc77eae72,289
1-17-2019,1cc77eae72,345
1-18-2019,1cc77eae72,63
1-19-2019,34b56ab7,497
1-20-2019,1cc77eae72,251
1-21-2019,1cc77eae72,446
1-22-2019,88f4fbd642b69fac,193
1-23-2019,34b56ab7,434
1-24-2019,2b5eba53a32699,347
1-25-2019,1cc77eae72,466
1-26-2019,34b56ab7,148
1-27-2019,88f4fbd642b69fac,236
1-28-2019,88f4fbd642b69fac,129
1-29-2019,88f4fbd642b69fac,118
1-30-2019,88f4fbd642b69fac,68
1-31-2019,1cc77eae72,417
2-1-2019,3e080b,395
2-2-2019,3e080b,63
2-3-2019,34b56ab7,500
2-4-2019,88f4fbd642b69fac,421
2-5-2019,88f4fbd642b69fac,144
2-6-2019,88f4fbd642b69fac,431
2-7-2019,34b56ab7,293
2-8-2019,1cc77eae72,425
2-9-2019,88f4fbd642b69fac,100
2-10-2019,88f4fbd642b69fac,63
2-11-2019,1cc77eae72,389
2-12-2019,1cc77eae72,338
2-13-2019,34b56ab7,341
2-14-2019,34b56ab7,273
2-15-2019,1cc77eae72,179
2-16-2019,88f4fbd642b69fac,383
2-17-2019,34b56ab7,255
2-18-2019,34b56ab7,291
2-19-2019,88f4fbd642b69fac,108
2-20-2019,34b56ab7,192
2-21-2019,88f4fbd642b69fac,459
2-22-2019,88f4fbd642b69fac,266
2-23-2019,88f4fbd642b69fac,268
2-24-2019,1cc77eae72,115
2-25-2019,34b56ab7,237
2-26-2019,1cc77eae72,217
2-27-2019,2b5eba53a32699,132
2-28-2019,1cc77eae72,58
3-1-2019,34b56ab7,221
3-2-2019,1cc77eae72,294
3-3-2019,1cc77eae72,434
3-4-2019,2b5eba53a32699,356
3-5-2019,88f4fbd642b69fac,345
3-6-2019,2b5eba53a32699,287
3-7-2019,34b56ab7,392
3-8-2019,1cc77eae72,135
3-9-2019,1cc77eae72,439
3-10-2019,88f4fbd642b69fac,336
3-11-2019,1cc77eae72,172
3-12-2019,34b56ab7,310
3-13-2019,88f4fbd642b69fac,50
3-14-2019,34b56ab7,440
3-15-2019,34b56ab7,408
3-16-2019,34b56ab7,99
3-17-2019,34b56ab7,293
3-18-2019,2b5eba53a32699,479
3-19-2019,3e080b,82
3-20-2019,34b56ab7,155
3-21-2019,34b56ab7,487
3-22-2019,88f4fbd642b69fac,313
3-23-2019,1cc77eae72,444
3-24-2019,3e080b,444
3-25-2019,88f4fbd642b69fac,166
3-26-2019,88f4fbd642b69fac,190
3-27-2019,34b56ab7,153
3-28-2019,1cc77eae72,471
3-29-2019,88f4fbd642b69fac,235
3-30-2019,34b56ab7,109
3-31-2019,34b56ab7,59
4-1-2019,1cc77eae72,435
4-2-2019,88f4fbd642b69fac,85
4-3-2019,34b56ab7,242
4-4-2019,34b56ab7,444
4-5-2019,1cc77eae72,264
4-6-2019,1cc77eae72,288
4-7-2019,34b56ab7,168
4-8-2019,1cc77eae72,486
4-9-2019,1cc77eae72,174
4-10-2019,34b56ab7,226
4-11-2019,34b56ab7,290
4-12-2019,34b56ab7,204
4-13-2019,0444e582,230
4-14-2019,34b56ab7,200
4-15-2019,1cc77eae72,341
4-16-2019,1cc77eae72,85
4-17-2019,2b5eba53a32699,358
4-18-2019,88f4fbd642b69fac,401
4-19-2019,1cc77eae72,226
4-20-2019,88f4fbd642b69fac,491
4-21-2019,1cc77eae72,473
4-22-2019,88f4fbd642b69fac,306
4-23-2019,1cc77eae72,56
4-24-2019,1cc77eae72,174
4-25-2019,0444e582,471
4-26-2019,0444e582,442
4-27-2019,34b56ab7,349
4-28-2019,88f4fbd642b69fac,404
4-29-2019,34b56ab7,333
4-30-2019,1cc77eae72,135
5-1-2019,34b56ab7,388
5-2-2019,34b56ab7,458
5-3-2019,88f4fbd642b69fac,243
5-4-2019,1cc77eae72,296
5-5-2019,1cc77eae72,63
5-6-2019,1cc77eae72,168
5-7-2019,2b5eba53a32699,319
5-8-2019,88f4fbd642b69fac,208
5-9-2019,88f4fbd642b69fac,456
5-10-2019,88f4fbd642b69fac,152
5-11-2019,0444e582,186
5-12-2019,1cc77eae72,51
5-13-2019,88f4fbd642b69fac,143
5-14-2019,0444e582,337
5-15-2019,1cc77eae72,159
5-16-2019,88f4fbd642b69fac,289
5-17-2019,34b56ab7,270
5-18-2019,34b56ab7,481
5-19-2019,1cc77eae72,313
5-20-2019,88f4fbd642b69fac,356
5-21-2019,34b56ab7,160
5-22-2019,0444e582,201
5-23-2019,34b56ab7,83
5-24-2019,88f4fbd642b69fac,207
5-25-2019,1cc77eae72,224
5-26-2019,34b56ab7,105
5-27-2019,2b5eba53a32699,200
5-28-2019,34b56ab7,183
